len,packet_id,flags,ttl,protocol,checksum,source_port,destination_port,test
0.053333,0.632308,0,0.888889,0.3125,0.111995,0.714795,0.917891,0
0.053333,0.749633,0,0.666667,0.3125,0.04945,0.714795,0.123767,0
0.053333,0.271244,0,0.666667,0.3125,0.52751,0.714795,0.041307,0
0.053333,0.831908,0,0.603175,0.3125,0.983074,0.714795,0.041444,0
0.053333,0.717713,0,0.68254,0.3125,0.077441,0.714795,0.949365,0
0.053333,0.794902,0,0.746032,0.3125,0.98489,0.714795,0.770604,0
0.053333,0.296032,0,0.666667,0.3125,0.50274,0.714795,0.501338,0
0.053333,0.497984,0,0.809524,0.3125,0.265762,0.714795,0.152946,0
0.053333,0.541725,0,0.603175,0.3125,0.272844,0.714795,0.123675,0
0.053333,0.67107,0,0.587302,0.3125,0.147495,0.714795,0.010873,0
0.053333,0.004185,0,0.761905,0.3125,0.770944,0.714795,0.123691,0
0.053333,0.91684,0,0.650794,0.3125,0.886479,0.714795,0.772301,0
0.053333,0.933136,0,0.761905,0.3125,0.842844,0.714795,0.01225,0
0.053333,0.668199,0,0.888889,0.3125,0.076128,0.714795,0.016884,0
0.053333,0.662686,0,0.888889,0.3125,0.081638,0.714795,0.755479,0
0.053333,0.508705,0,0.666667,0.3125,0.290212,0.714795,0.137638,0
0.053333,0.749786,0,0.888889,0.3125,0.994811,0.714795,0.024377,0
0.053333,0.237263,0,0.730159,0.3125,0.54584,0.714795,0.012036,0
0.053333,0.210734,0,0.603175,0.3125,0.603608,0.714795,0.147823,0
0.053333,0.07279,0,0.603175,0.3125,0.741457,0.714795,0.002233,0
0.053333,0.807639,0,0.730159,0.3125,0.976069,0.714795,0.805533,0
0.053333,0.554921,0,0.809524,0.3125,0.208864,0.714795,0.091193,0
0.053333,0.644175,0,0.650794,0.3125,0.158743,0.714795,0.017969,0
0.053333,0.973563,0,0.857143,0.3125,0.779002,0.714795,0.138724,0
0.053333,0.272558,0,0.634921,0.3125,0.534012,0.714795,0.017189,0
0.053333,0.100128,0,0.84127,0.3125,0.65553,0.714795,0.013458,0
0.053333,0.584214,0,0.777778,0.3125,0.187406,0.714795,0.016104,0
0.053333,0.592706,0,0.793651,0.3125,0.175013,0.714795,0.048449,0
0.053333,0.003085,0,0.571429,0.3125,0.818928,0.714795,0.501262,0
0.053333,0.620533,0,0.730159,0.3125,0.162833,0.714795,0.087446,0
0.053333,0.273887,0,0.587302,0.3125,0.544406,0.714795,0.121381,0
0.053333,0.352511,0,0.587302,0.3125,0.465835,0.714795,0.015003,0
0.053333,0.479748,0,0.603175,0.3125,0.334778,0.714795,0.359418,0
0.053333,0.311885,0,0.650794,0.3125,0.490804,0.714795,0.080748,0
0.053333,0.089315,0,0.761905,0.3125,0.685872,0.714795,0.019881,0
0.053333,0.353977,0,0.873016,0.3125,0.394042,0.714795,0.008319,0
0.053333,0.199065,0,0.571429,0.3125,0.623083,0.714795,0.015951,0
0.053333,0.784318,0,0.634921,0.3125,0.022603,0.714795,0.018627,0
0.053333,0.092049,0,0.666667,0.3125,0.706583,0.714795,0.09026,0
0.053333,0.761836,0,0.857143,0.3125,0.990583,0.714795,0.023307,0
0.053333,0.97147,0,0.587302,0.3125,0.847515,0.714795,0.030892,0
0.053333,0.39167,0,0.825397,0.3125,0.368096,0.714795,0.143984,0
0.053333,0.103168,0,0.920635,0.3125,0.632957,0.714795,0.031121,0
0.04,0.7699,0,0.587302,0.3125,0.048794,0.016869,0.714799,0
0.04,0.762814,0,0.587302,0.3125,0.055875,0.012235,0.714799,0
0.04,0.352938,0,0.587302,0.3125,0.465469,0.772298,0.714799,0
0.04,0.304249,0,0.587302,0.3125,0.514125,0.031107,0.714799,0
0.053333,0.045727,0,0.809524,0.3125,0.717709,0.714795,0.054229,0
0.04,0.412624,0,0.587302,0.3125,0.405824,0.054215,0.714799,0
0.053333,0.583512,0,0.666667,0.3125,0.215458,0.714795,0.246418,0
0.053333,0.969974,0,0.603175,0.3125,0.845103,0.714795,0.066081,0
0.053333,0.789709,0,0.777778,0.3125,0.982265,0.714795,0.090382,0
0.053333,0.532149,0,0.603175,0.3125,0.282413,0.714795,0.105538,0
0.053333,0.577036,0,0.904762,0.3125,0.163322,0.714795,0.000046,0
0.053333,0.915984,0,0.873016,0.3125,0.832634,0.714795,0.015645,0
0.053333,0.192941,0,0.730159,0.3125,0.590131,0.714795,0.017388,0
0.053333,0.221379,0,0.825397,0.3125,0.53827,0.714795,0.065439,0
0.053333,0.824607,0,0.857143,0.3125,0.927855,0.714795,0.081023,0
0.053333,0.914182,0,0.825397,0.3125,0.846156,0.714795,0.108627,0
0.053333,0.590751,0,0.603175,0.3125,0.223852,0.714795,0.128462,0
0.04,0.027949,0,0.587302,0.3125,0.790235,0.01563,0.714799,0
0.04,0.517319,0,0.587302,0.3125,0.301201,0.000031,0.714799,0
0.04,0.581847,0,0.587302,0.3125,0.236718,0.105524,0.714799,0
0.04,0.137424,0,0.587302,0.3125,0.680835,0.090368,0.714799,0
0.04,0.330152,0,0.587302,0.3125,0.48824,0.066067,0.714799,0
0.04,0.909494,0,0.587302,0.3125,0.90951,0.246406,0.714799,0
0.04,0.069858,0,0.587302,0.3125,0.748355,0.128449,0.714799,0
0.04,0.366317,0,0.587302,0.3125,0.452099,0.108613,0.714799,0
0.04,0.584886,0,0.587302,0.3125,0.233681,0.081009,0.714799,0
0.04,0.250565,0,0.587302,0.3125,0.567772,0.065425,0.714799,0
0.04,0.644954,0,0.587302,0.3125,0.173654,0.017373,0.714799,0
0.053333,0.713208,0,0.603175,0.3125,0.101479,0.714795,0.850296,0
0.053333,0.093607,0,0.825397,0.3125,0.665954,0.714795,0.036719,0
0.053333,0.924751,0,0.698413,0.3125,0.866852,0.714795,0.102295,0
0.053333,0.643885,0,0.857143,0.3125,0.10824,0.714795,0.013794,0
0.053333,0.250657,0,0.777778,0.3125,0.520734,0.714795,0.008335,0
0.053333,0.561229,0,0.825397,0.3125,0.198654,0.714795,0.092661,0
0.053333,0.7049,0,0.809524,0.3125,0.058989,0.714795,0.122345,0
0.053333,0.386676,0,0.746032,0.3125,0.392622,0.714795,0.066418,0
0.053333,0.139395,0,0.84127,0.3125,0.616291,0.714795,0.049871,0
0.053333,0.457878,0,0.746032,0.3125,0.321469,0.714795,0.013932,0
0.053333,0.059442,0,0.587302,0.3125,0.758703,0.714795,0.086651,0
0.053333,0.050919,0,0.873016,0.3125,0.696891,0.714795,0.146431,0
0.053333,0.359888,0,0.761905,0.3125,0.415485,0.714795,0.08503,0
0.04,0.691383,0,0.587302,0.3125,0.127257,0.102282,0.714799,0
0.04,0.593744,0,0.587302,0.3125,0.224829,0.036704,0.714799,0
0.04,0.346035,0,0.587302,0.3125,0.472368,0.850294,0.714799,0
0.04,0.74522,0,0.587302,0.3125,0.073457,0.122331,0.714799,0
0.04,0.386111,0,0.587302,0.3125,0.432319,0.092647,0.714799,0
0.04,0.802615,0,0.587302,0.3125,0.016102,0.00832,0.714799,0
0.04,0.949997,0,0.587302,0.3125,0.869034,0.013779,0.714799,0
0.04,0.595516,0,0.587302,0.3125,0.223058,0.085016,0.714799,0
0.04,0.417726,0,0.587302,0.3125,0.400726,0.146418,0.714799,0
0.04,0.112774,0,0.587302,0.3125,0.705468,0.086637,0.714799,0
0.04,0.608238,0,0.587302,0.3125,0.210345,0.013917,0.714799,0
0.04,0.410242,0,0.587302,0.3125,0.408205,0.049856,0.714799,0
0.04,0.153552,0,0.587302,0.3125,0.664718,0.066404,0.714799,0
0.053333,0.433762,0,0.650794,0.3125,0.369011,0.714795,0.994051,0
0.053333,0.968141,0,0.761905,0.3125,0.807863,0.714795,0.126795,0
0.053333,0.105153,0,0.873016,0.3125,0.642695,0.714795,0.016777,0
0.053333,0.07447,0,0.666667,0.3125,0.72415,0.714795,0.067993,0
0.053333,0.416687,0,0.888889,0.3125,0.327468,0.714795,0.054306,0
0.053333,0.032623,0,0.809524,0.3125,0.730804,0.714795,0.675588,0
0.053333,0.719622,0,0.84127,0.3125,0.036462,0.714795,0.058542,0
0.053333,0.358131,0,0.857143,0.3125,0.393797,0.714795,0.01982,0
0.053333,0.818804,0,0.84127,0.3125,0.937562,0.714795,0.079738,0
0.053333,0.916977,0,0.571429,0.3125,0.905878,0.714795,0.867699,0
0.053333,0.48346,0,0.68254,0.3125,0.311534,0.714795,0.0039,0
0.053333,0.313138,0,0.888889,0.3125,0.430946,0.714795,0.038233,0
0.053333,0.801072,0,0.904762,0.3125,0.939653,0.714795,0.774381,0
0.053333,0.452242,0,0.666667,0.3125,0.346637,0.714795,0.015278,0
0.053333,0.853595,0,0.587302,0.3125,0.965309,0.714795,0.040343,0
0.053333,0.871083,0,0.84127,0.3125,0.885319,0.714795,0.089465,0
0.053333,0.720386,0,0.873016,0.3125,0.027884,0.714795,0.105232,0
0.053333,0.303103,0,0.873016,0.3125,0.44488,0.714795,0.103672,0
0.053333,0.153675,0,0.825397,0.3125,0.605928,0.714795,0.245913,0
0.053333,0.636966,0,0.825397,0.3125,0.122968,0.714795,0.020019,0
0.053333,0.168398,0,0.777778,0.3125,0.602936,0.714795,0.107082,0
0.053333,0.136355,0,0.857143,0.3125,0.615421,0.714795,0.039823,0
0.053333,0.318468,0,0.571429,0.3125,0.503762,0.714795,0.033048,0
0.053333,0.223166,0,0.587302,0.3125,0.595092,0.714795,0.033324,0
0.053333,0.049789,0,0.809524,0.3125,0.713649,0.714795,0.091759,0
0.053333,0.977625,0,0.84127,0.3125,0.77885,0.714795,0.528728,0
0.053333,0.516067,0,0.619048,0.3125,0.294577,0.714795,0.015446,0
0.053333,0.392388,0,0.84127,0.3125,0.363471,0.714795,0.016929,0
0.04,0.245968,0,0.587302,0.3125,0.572366,0.054291,0.714799,0
0.04,0.982864,0,0.587302,0.3125,0.83619,0.067979,0.714799,0
0.04,0.274131,0,0.587302,0.3125,0.544222,0.016761,0.714799,0
0.04,0.161525,0,0.587302,0.3125,0.656751,0.126782,0.714799,0
0.04,0.018954,0,0.587302,0.3125,0.799225,0.994051,0.714799,0
0.04,0.820805,0,0.587302,0.3125,0.998138,0.039809,0.714799,0
0.04,0.720905,0,0.587302,0.3125,0.097755,0.107069,0.714799,0
0.04,0.04142,0,0.587302,0.3125,0.776774,0.020004,0.714799,0
0.04,0.03948,0,0.587302,0.3125,0.778712,0.245901,0.714799,0
0.04,0.062099,0,0.587302,0.3125,0.756109,0.103658,0.714799,0
0.04,0.70971,0,0.587302,0.3125,0.108942,0.105218,0.714799,0
0.04,0.431471,0,0.587302,0.3125,0.38699,0.089451,0.714799,0
0.04,0.491951,0,0.587302,0.3125,0.326552,0.040329,0.714799,0
0.04,0.159845,0,0.587302,0.3125,0.65843,0.015263,0.714799,0
0.04,0.689917,0,0.587302,0.3125,0.128722,0.774378,0.714799,0
0.04,0.598586,0,0.587302,0.3125,0.219991,0.038218,0.714799,0
0.04,0.686557,0,0.587302,0.3125,0.13208,0.003885,0.714799,0
0.04,0.961971,0,0.587302,0.3125,0.857069,0.867697,0.714799,0
0.04,0.04258,0,0.587302,0.3125,0.775614,0.079724,0.714799,0
0.04,0.018068,0,0.587302,0.3125,0.80011,0.019805,0.714799,0
0.04,0.879849,0,0.587302,0.3125,0.939134,0.058528,0.714799,0
0.04,0.997205,0,0.587302,0.3125,0.821859,0.675583,0.714799,0
0.04,0.799255,0,0.587302,0.3125,0.019459,0.016914,0.714799,0
0.04,0.307991,0,0.587302,0.3125,0.510386,0.015431,0.714799,0
0.04,0.943582,0,0.587302,0.3125,0.875445,0.528721,0.714799,0
0.04,0.022924,0,0.587302,0.3125,0.795256,0.091745,0.714799,0
0.053333,0.074821,0,0.793651,0.3125,0.692541,0.714795,0.087629,0
0.04,0.09883,0,0.587302,0.3125,0.719403,0.001269,0.714799,0
0.04,0.479046,0,0.587302,0.3125,0.339448,0.015783,0.714799,0
0.12,0.93254,1,1,1,0.534302,0.915428,0.000811,0
0.12,0.932555,1,1,1,0.534287,0.915428,0.000811,0
0.12,0.004872,0,0.587302,1,0.812762,0.000795,0.915429,0
0.12,0.227213,0,0.587302,1,0.590574,0.000795,0.915429,0
0.04,0.268052,0,0.587302,0.3125,0.550297,0.029761,0.714784,0
0.04,0.641365,0,0.587302,0.3125,0.177241,0.017144,0.714784,0
0.04,0.660257,0,0.587302,0.3125,0.158361,0.518413,0.714784,0
0.04,0.035647,0,0.587302,0.3125,0.782543,0.016196,0.714784,0
0.04,0.065169,0,0.587302,0.3125,0.753041,0.049979,0.714784,0
0.04,0.288228,0,0.587302,0.3125,0.530135,0.050453,0.714784,0
0.04,0.668123,0,0.587302,0.3125,0.150501,0.008365,0.714784,0
0.04,0.007728,0,0.587302,0.3125,0.810442,0.295911,0.714784,0
0.04,0.530637,0,0.587302,0.3125,0.287892,0.11837,0.714784,0
0.04,0.971379,0,0.587302,0.3125,0.847667,0.129978,0.714784,0
0.04,0.700531,0,0.587302,0.3125,0.118115,0.09413,0.714784,0
0.04,0.847654,0,0.587302,0.3125,0.971307,0.5013,0.714784,0
0.04,0.972249,0,0.587302,0.3125,0.846797,0.016134,0.714784,0
0.04,0.748824,0,0.587302,0.3125,0.069855,0.001499,0.714784,0
0.04,0.31465,0,0.587302,0.3125,0.503732,0.001346,0.714784,0
0.04,0.915496,0,0.587302,0.3125,0.903512,0.017557,0.714784,0
0.04,0.853565,0,0.587302,0.3125,0.9654,0.752034,0.714784,0
0.04,0.885805,0,0.587302,0.3125,0.933182,0.017266,0.714784,0
0.04,0.180478,0,0.587302,0.3125,0.637811,0.086132,0.714784,0
0.04,0.533157,0,0.587302,0.3125,0.285374,0.009895,0.714784,0
0.04,0.546261,0,0.587302,0.3125,0.272279,0.001055,0.714784,0
0.04,0.854023,0,0.587302,0.3125,0.964943,0.056616,0.714784,0
0.04,0.411082,0,0.587302,0.3125,0.407366,0.03077,0.714784,0
0.04,0.639471,0,0.587302,0.3125,0.179133,0.101961,0.714784,0
0.04,0.848891,0,0.587302,0.3125,0.970071,0.12539,0.714784,0
0.04,0.226174,0,0.587302,0.3125,0.592146,0.093289,0.714784,0
0.04,0.04759,0,0.587302,0.3125,0.770608,0.123647,0.714784,0
0.04,0.777063,0,0.587302,0.3125,0.041636,0.12302,0.714784,0
0.04,0.963238,0,0.587302,0.3125,0.855802,0.091791,0.714784,0
0.04,0.253681,0,0.587302,0.3125,0.564659,0.132333,0.714784,0
0.04,0.832519,0,0.587302,0.3125,0.986432,0.145302,0.714784,0
0.04,0.567002,0,0.587302,0.3125,0.251553,0.058099,0.714784,0
0.04,0.740134,0,0.587302,0.3125,0.07854,0.841959,0.714784,0
0.04,0.138478,0,0.587302,0.3125,0.679782,0.015844,0.714784,0
0.04,0.576318,0,0.587302,0.3125,0.242243,0.015156,0.714784,0
0.04,0.222998,0,0.587302,0.3125,0.595321,0.122469,0.714784,0
0.04,0.662243,0,0.587302,0.3125,0.156377,0.093626,0.714784,0
0.04,0.730695,0,0.587302,0.3125,0.087972,0.057579,0.714784,0
0.04,0.360957,0,0.587302,0.3125,0.457456,0.015309,0.714784,0
0.04,0.40204,0,0.587302,0.3125,0.416401,0.138389,0.714784,0
0.04,0.805807,0,0.587302,0.3125,0.012912,0.045834,0.714784,0
0.04,0.705938,0,0.587302,0.3125,0.112712,0.032085,0.714784,0
0.04,0.030729,0,0.587302,0.3125,0.787457,0.006515,0.714784,0
0.04,0.706014,0,0.587302,0.3125,0.112636,0.101945,0.714784,0
0.04,0.987339,0,0.587302,0.3125,0.831718,0.016364,0.714784,0
0.04,0.975625,0,0.587302,0.3125,0.843424,0.018887,0.714784,0
0.04,0.052325,0,0.587302,0.3125,0.765877,0.867682,0.714784,0
0.04,0.038319,0,0.587302,0.3125,0.779872,0.152918,0.714784,0
0.04,0.627558,0,0.587302,0.3125,0.191038,0.058115,0.714784,0
0.04,0.53499,0,0.587302,0.3125,0.283543,0.076497,0.714784,0
0.04,0.491203,0,0.587302,0.3125,0.3273,0.026305,0.714784,0
0.04,0.757193,0,0.587302,0.3125,0.061492,0.016272,0.714784,0
0.04,0.542199,0,0.587302,0.3125,0.276339,0.0167,0.714784,0
0.04,0.165648,0,0.587302,0.3125,0.65263,0.14206,0.714784,0
0.04,0.866699,0,0.587302,0.3125,0.952275,0.091133,0.714784,0
0.04,0.866409,0,0.587302,0.3125,0.952565,0.090261,0.714784,0
0.04,0.867264,0,0.587302,0.3125,0.95171,0.013336,0.714784,0
0.04,0.707832,0,0.587302,0.3125,0.110819,0.018123,0.714784,0
0.04,0.56242,0,0.587302,0.3125,0.256132,0.001606,0.714784,0
0.04,0.778575,0,0.587302,0.3125,0.040125,0.001514,0.714784,0
0.04,0.291863,0,0.587302,0.3125,0.526503,0.016792,0.714784,0
0.04,0.499527,0,0.587302,0.3125,0.318982,0.10011,0.714784,0
0.04,0.32447,0,0.587302,0.3125,0.493918,0.061082,0.714784,0
0.04,0.019244,0,0.587302,0.3125,0.798935,0.017603,0.714784,0
0.04,0.860086,0,0.587302,0.3125,0.958883,0.029042,0.714784,0
0.04,0.276162,0,0.587302,0.3125,0.542193,0.03126,0.714784,0
0.04,0.069674,0,0.587302,0.3125,0.748539,0.125298,0.714784,0
0.04,0.633759,0,0.587302,0.3125,0.184842,0.028109,0.714784,0
0.04,0.228145,0,0.587302,0.3125,0.590177,0.016318,0.714784,0
0.04,0.425774,0,0.587302,0.3125,0.392683,0.008258,0.714784,0
0.04,0.06662,0,0.587302,0.3125,0.751591,0.010552,0.714784,0
0.04,0.408058,0,0.587302,0.3125,0.410388,0.012877,0.714784,0
0.04,0.590659,0,0.587302,0.3125,0.227912,0.071282,0.714784,0
0.04,0.211421,0,0.587302,0.3125,0.606889,0.050789,0.714784,0
0.04,0.989156,0,0.587302,0.3125,0.829902,0.123585,0.714784,0
0.04,0.282378,0,0.587302,0.3125,0.535981,0.045941,0.714784,0
0.04,0.578609,0,0.587302,0.3125,0.239954,0.022971,0.714784,0
0.04,0.213223,0,0.587302,0.3125,0.605088,0.132287,0.714784,0
0.04,0.427515,0,0.587302,0.3125,0.390943,0.090445,0.714784,0
0.04,0.225182,0,0.587302,0.3125,0.593138,0.62565,0.714784,0
0.04,0.761012,0,0.587302,0.3125,0.057676,0.006209,0.714784,0
0.04,0.288243,0,0.587302,0.3125,0.53012,0.045865,0.714784,0
0.04,0.282714,0,0.587302,0.3125,0.535645,0.017939,0.714784,0
0.04,0.504597,0,0.587302,0.3125,0.313915,0.145042,0.714784,0
0.04,0.169268,0,0.587302,0.3125,0.649013,0.076956,0.714784,0
0.04,0.698317,0,0.587302,0.3125,0.120328,0.113186,0.714784,0
0.04,0.181883,0,0.587302,0.3125,0.636407,0.054735,0.714784,0
0.04,0.355932,0,0.587302,0.3125,0.462478,0.968526,0.714784,0
0.04,0.846402,0,0.587302,0.3125,0.972558,0.016287,0.714784,0
0.053333,0.256521,0,0.825397,0.3125,0.503152,0.71481,0.050467,0
0.053333,0.401842,0,0.587302,0.3125,0.416538,0.714795,0.102448,0
0.053333,0.795238,0,0.650794,0.3125,0.007784,0.714795,0.76467,0
0.053333,0.869891,0,0.587302,0.3125,0.949024,0.714795,0.034991,0
0.053333,0.804356,0,0.571429,0.3125,0.018208,0.714795,0.009879,0
0.053333,0.75223,0,0.634921,0.3125,0.054669,0.714795,0.002462,0
0.053333,0.19795,0,0.888889,0.3125,0.546054,0.714795,0.752053,0
0.053333,0.385989,0,0.904762,0.3125,0.354238,0.714795,0.751915,0
0.053333,0.688802,0,0.714286,0.3125,0.098518,0.714795,0.016058,0
0.053333,0.845989,0,0.888889,0.3125,0.898674,0.714795,0.000398,0
0.053333,0.340919,0,0.650794,0.3125,0.461791,0.714795,0.015614,0
0.053333,0.537678,0,0.571429,0.3125,0.284703,0.714795,0.016578,0
0.053333,0.850922,0,0.666667,0.3125,0.948444,0.714795,0.089878,0
0.053333,0.481535,0,0.666667,0.3125,0.317364,0.714795,0.787487,0
0.053333,0.633285,0,0.825397,0.3125,0.126646,0.714795,0.153084,0
0.053333,0.581893,0,0.84127,0.3125,0.174097,0.714795,0.528713,0
0.053333,0.095409,0,0.603175,0.3125,0.718853,0.714795,0.169922,0
0.053333,0.392388,0,0.761905,0.3125,0.383007,0.714795,0.050972,0
0.053333,0.476602,0,0.777778,0.3125,0.294944,0.714795,0.020034,0
0.053333,0.47031,0,0.746032,0.3125,0.309046,0.714795,0.003395,0
0.053333,0.867112,0,0.793651,0.3125,0.901009,0.714795,0.108673,0
0.053333,0.351976,0,0.571429,0.3125,0.470277,0.714795,0.002202,0
0.053333,0.314253,0,0.793651,0.3125,0.453275,0.714795,0.015828,0
0.053333,0.152911,0,0.857143,0.3125,0.598877,0.714795,0.229442,0
0.053333,0.919115,0,0.714286,0.3125,0.868576,0.714795,0.275092,0
0.053333,0.057762,0,0.793651,0.3125,0.709589,0.714795,0.122819,0
0.053333,0.567781,0,0.761905,0.3125,0.207735,0.714795,0.004756,0
0.053333,0.411006,0,0.809524,0.3125,0.352681,0.714795,0.162351,0
0.053333,0.185839,0,0.634921,0.3125,0.620671,0.714795,0.061203,0
0.053333,0.179669,0,0.603175,0.3125,0.634651,0.714795,0.032513,0
0.053333,0.832626,0,0.904762,0.3125,0.908121,0.714795,0.009421,0
0.053333,0.881835,0,0.920635,0.3125,0.855039,0.714795,0.23949,0
0.053333,0.785631,0,0.888889,0.3125,0.95899,0.714795,0.11664,0
0.053333,0.640647,0,0.634921,0.3125,0.166176,0.714795,0.059337,0
0.053333,0.431547,0,0.793651,0.3125,0.33606,0.714795,0.026258,0
0.053333,0.808296,0,0.619048,0.3125,0.002549,0.714795,0.025096,0
0.053333,0.165878,0,0.666667,0.3125,0.632805,0.714795,0.807812,0
0.053333,0.597196,0,0.761905,0.3125,0.17834,0.714795,0.027711,0
0.053333,0.028988,0,0.873016,0.3125,0.718808,0.714795,0.103871,0
0.053333,0.363721,0,0.68254,0.3125,0.43119,0.714795,0.023444,0
0.053333,0.997511,0,0.809524,0.3125,0.766792,0.714795,0.016532,0
0.053333,0.57864,0,0.825397,0.3125,0.181255,0.714795,0.418343,0
0.053333,0.974158,0,0.587302,0.3125,0.844828,0.714795,0.093288,0
0.053333,0.606268,0,0.777778,0.3125,0.165367,0.714795,0.47924,0
0.053333,0.557303,0,0.587302,0.3125,0.261183,0.714795,0.016654,0
0.053333,0.949691,0,0.888889,0.3125,0.795043,0.714795,0.068039,0
0.053333,0.358253,0,0.793651,0.3125,0.409304,0.714795,0.043876,0
0.053333,0.450852,0,0.825397,0.3125,0.308954,0.714795,0.244965,0
0.053333,0.870349,0,0.68254,0.3125,0.925123,0.714795,0.0154,0
0.053333,0.318605,0,0.793651,0.3125,0.448925,0.714795,0.0102,0
0.053333,0.218721,0,0.68254,0.3125,0.57609,0.714795,0.077398,0
0.053333,0.837223,0,0.587302,0.3125,0.98167,0.714795,0.137546,0
0.053333,0.963269,0,0.730159,0.3125,0.820546,0.714795,0.017144,0
0.053333,0.135072,0,0.888889,0.3125,0.608889,0.714795,0.016318,0
0.053333,0.416382,0,0.857143,0.3125,0.335587,0.714795,0.412913,0
0.053333,0.04678,0,0.698413,0.3125,0.744006,0.714795,0.078025,0
0.053333,0.546704,0,0.698413,0.3125,0.244425,0.714795,0.018336,0
0.053333,0.775842,0,0.619048,0.3125,0.034981,0.714795,0.021915,0
0.053333,0.190528,0,0.761905,0.3125,0.584729,0.714795,0.011011,0
0.053333,0.33116,0,0.714286,0.3125,0.455915,0.714795,0.113826,0
0.053333,0.995724,0,0.714286,0.3125,0.792021,0.714795,0.031091,0
0.053333,0.928768,0,0.84127,0.3125,0.827674,0.714795,0.122498,0
0.053333,0.36169,0,0.904762,0.3125,0.37852,0.714795,0.888223,0
0.053333,0.342416,0,0.777778,0.3125,0.429038,0.714795,0.00965,0
0.053333,0.820988,0,0.888889,0.3125,0.923658,0.714795,0.501353,0
0.053333,0.14335,0,0.698413,0.3125,0.647502,0.714795,0.017113,0
0.053333,0.051469,0,0.698413,0.3125,0.73932,0.714795,0.016975,0
0.053333,0.36421,0,0.777778,0.3125,0.407259,0.714795,0.883895,0
0.053333,0.770404,0,0.730159,0.3125,0.013065,0.714795,0.044488,0
0.053333,0.963483,0,0.857143,0.3125,0.789075,0.714795,0.050834,0
0.053333,0.70099,0,0.809524,0.3125,0.062896,0.714795,0.017296,0
0.053333,0.270802,0,0.730159,0.3125,0.512324,0.714795,0.067947,0
0.053333,0.622763,0,0.793651,0.3125,0.144976,0.714795,0.240744,0
0.053333,0.84266,0,0.634921,0.3125,0.964515,0.714795,0.751885,0
0.053333,0.87597,0,0.777778,0.3125,0.896064,0.714795,0.80853,0
0.04,0.137821,0,0.587302,0.3125,0.680438,0.000795,0.714784,0
0.04,0,1,1,0.3125,0.466522,0.714779,0.000811,0
0.04,0.751283,0,0.587302,0.3125,0.067398,0.050453,0.714814,0
0.04,0.954075,0,0.587302,0.3125,0.864959,0.102435,0.714799,0
0.04,0.980237,0,0.587302,0.3125,0.838815,0.764666,0.714799,0
0.04,0.685381,0,0.587302,0.3125,0.133255,0.034976,0.714799,0
0.04,0.171483,0,0.587302,0.3125,0.6468,0.009864,0.714799,0
0.04,0.414839,0,0.587302,0.3125,0.403611,0.002447,0.714799,0
0.04,0.826853,0,0.68254,0.3125,0.968651,0.714887,0.001223,0
0.053333,0.427042,0,0.84127,0.3125,0.328841,0.71481,0.034991,0
0.053333,0.515517,0,0.698413,0.3125,0.275591,0.71481,0.76467,0
0.053333,0.096096,0,0.888889,0.3125,0.647838,0.71481,0.102448,0
0.04,0.982131,0,0.587302,0.3125,0.836923,0.001208,0.714891,0
0.04,0.850922,0,0.587302,0.3125,0.968041,0.102435,0.714814,0
0.04,0.088903,0,0.587302,0.3125,0.729323,0.764666,0.714814,0
0.04,0.965086,0,0.587302,0.3125,0.853955,0.034976,0.714814,0
0.04,0.150254,0,0.587302,0.3125,0.668015,0.752049,0.714799,0
0.04,0.118837,0,0.587302,0.3125,0.699409,0.787484,0.714799,0
0.04,0.446499,0,0.587302,0.3125,0.371972,0.153071,0.714799,0
0.04,0.96811,0,0.587302,0.3125,0.850933,0.751912,0.714799,0
0.04,0.49606,0,0.587302,0.3125,0.322446,0.016043,0.714799,0
0.04,0.47926,0,0.587302,0.3125,0.339235,0.000382,0.714799,0
0.04,0.788961,0,0.587302,0.3125,0.029746,0.015599,0.714799,0
0.04,0.119952,0,0.587302,0.3125,0.698295,0.016563,0.714799,0
0.04,0.128307,0,0.587302,0.3125,0.689947,0.089864,0.714799,0
0.053333,0.610422,0,0.730159,0.3125,0.172937,0.71481,0.002462,0
0.053333,0.519534,0,0.650794,0.3125,0.283298,0.71481,0.009879,0
0.04,0.042932,0,0.587302,0.3125,0.775263,0.002447,0.714814,0
0.04,0.841346,0,0.587302,0.3125,0.97761,0.528706,0.714799,0
0.04,0.376963,0,0.587302,0.3125,0.441462,0.169909,0.714799,0
0.04,0.996228,0,0.587302,0.3125,0.822835,0.050957,0.714799,0
0.04,0.595073,0,0.587302,0.3125,0.223501,0.020019,0.714799,0
0.04,0.032317,0,0.587302,0.3125,0.78587,0.00338,0.714799,0
0.04,0.210841,0,0.587302,0.3125,0.607469,0.108659,0.714799,0
0.04,0.947416,0,0.587302,0.3125,0.871614,0.002187,0.714799,0
0.04,0.506353,0,0.587302,0.3125,0.312159,0.015813,0.714799,0
0.04,0.125237,0,0.587302,0.3125,0.693014,0.22943,0.714799,0
0.04,0.455281,0,0.587302,0.3125,0.363197,0.275081,0.714799,0
0.04,0.163938,0,0.587302,0.3125,0.65434,0.122805,0.714799,0
0.04,0.820835,0,0.587302,0.3125,0.998107,0.004741,0.714799,0
0.04,0.337009,0,0.587302,0.3125,0.481388,0.162339,0.714799,0
