len,packet_id,flags,ttl,protocol,checksum,source_port,destination_port,test
0.053333,0.14808,0,0.619048,0.3125,0.662801,0.682113,0.008335,0
0.053333,0.640409,0,0.84127,0.3125,0.115308,0.682113,0.061264,0
0.053333,0.355301,0,0.571429,0.3125,0.467143,0.682113,0.002233,0
0.053333,0.848088,0,0.634921,0.3125,0.959588,0.682113,0.050804,0
0.053333,0.450424,0,0.761905,0.3125,0.325006,0.682113,0.030189,0
0.053333,0.055782,0,0.920635,0.3125,0.68086,0.682113,0.229396,0
0.053333,0.688879,0,0.777778,0.3125,0.082443,0.682113,0.080579,0
0.053333,0.559469,0,0.793651,0.3125,0.208049,0.682113,0.807812,0
0.053333,0.071491,0,0.904762,0.3125,0.66905,0.682113,0.458793,0
0.053333,0.676437,0,0.777778,0.3125,0.094895,0.682113,0.210769,0
0.053333,0.087138,0,0.698413,0.3125,0.704237,0.682113,0.302497,0
0.053333,0.950279,0,0.809524,0.3125,0.814289,0.682113,0.047057,0
0.053333,0.56701,0,0.873016,0.3125,0.180945,0.682113,0.027252,0
0.053333,0.419159,0,0.825397,0.3125,0.340652,0.682113,0.077383,0
0.053333,0.697275,0,0.730159,0.3125,0.085774,0.682113,0.032788,0
0.053333,0.116693,0,0.873016,0.3125,0.631633,0.682113,1,0
0.053333,0.148584,0,0.650794,0.3125,0.654474,0.682113,0.03158,0
0.053333,0.580566,0,0.825397,0.3125,0.179111,0.682113,0.10043,0
0.053333,0.997374,0,0.650794,0.3125,0.806267,0.682113,0.139198,0
0.053333,0.53312,0,0.761905,0.3125,0.242242,0.682113,0.841961,0
0.053333,0.21232,0,0.761905,0.3125,0.563307,0.682113,0.030571,0
0.053333,0.51045,0,0.634921,0.3125,0.296222,0.682113,0.80853,0
0.04,0.000779,0,0.587302,0.3125,0.818108,0.026335,0.682118,0
0.04,0.404702,0,0.587302,0.3125,0.413852,0.001208,0.682118,0
0.04,0.631998,0,0.587302,0.3125,0.186368,0.050544,0.682118,0
0.04,0.023494,0,0.587302,0.3125,0.795374,0.015171,0.682118,0
0.04,0.412289,0,0.587302,0.3125,0.406258,0.000367,0.682118,0
0.04,0.439356,0,0.587302,0.3125,0.379169,0.000336,0.682118,0
0.04,0.91277,0,0.587302,0.3125,0.906648,0.001713,0.682118,0
0.04,0.557545,0,0.587302,0.3125,0.260882,0.008457,0.682118,0
0.04,0.02409,0,0.587302,0.3125,0.794778,0.000306,0.682118,0
0.04,0.490802,0,0.587302,0.3125,0.32768,0.042806,0.682118,0
0.04,0.979803,0,0.587302,0.3125,0.839559,0.099544,0.682118,0
0.04,0.63012,0,0.587302,0.3125,0.188248,0.022053,0.682118,0
0.04,0.767193,0,0.587302,0.3125,0.051061,0.776886,0.682118,0
0.04,0.565087,0,0.587302,0.3125,0.253335,0.306325,0.682118,0
0.04,0.381467,0,0.587302,0.3125,0.437106,0.013443,0.682118,0
0.04,0.78133,0,0.587302,0.3125,0.036913,0.008962,0.682118,0
0.04,0.257477,0,0.587302,0.3125,0.561198,0.026289,0.682118,0
0.04,0.08291,0,0.587302,0.3125,0.735909,0.001667,0.682118,0
0.04,0.031524,0,0.587302,0.3125,0.787337,0.0039,0.682118,0
0.04,0.020227,0,0.587302,0.3125,0.798643,0.00211,0.682118,0
0.04,0.268972,0,0.587302,0.3125,0.549694,0.003028,0.682118,0
0.04,0.193771,0,0.587302,0.3125,0.624956,0.135912,0.682118,0
0.04,0.627189,0,0.587302,0.3125,0.191181,0.001682,0.682118,0
0.04,0.017907,0,0.587302,0.3125,0.800966,0.808528,0.682118,0
0.04,0.321945,0,0.587302,0.3125,0.496677,0.030556,0.682118,0
0.04,0.426777,0,0.587302,0.3125,0.391759,0.841959,0.682118,0
0.04,0.81461,0,0.587302,0.3125,0.003606,0.139185,0.682118,0
0.053333,0.015098,0,0.68254,0.3125,0.780248,0.682113,0.09029,0
0.04,0.123288,0,0.587302,0.3125,0.695497,0.100416,0.682118,0
0.04,0.649737,0,0.587302,0.3125,0.168615,0.031565,0.682118,0
0.04,0.389619,0,0.587302,0.3125,0.428947,1,0.682118,0
0.04,0.41261,0,0.587302,0.3125,0.405937,0.032774,0.682118,0
0.04,0.101488,0,0.587302,0.3125,0.717315,0.077369,0.682118,0
0.04,0.023815,0,0.587302,0.3125,0.795053,0.027237,0.682118,0
0.04,0.504542,0,0.587302,0.3125,0.31393,0.047042,0.682118,0
0.04,0.894802,0,0.587302,0.3125,0.924631,0.302487,0.682118,0
0.04,0.016564,0,0.587302,0.3125,0.80231,0.210757,0.682118,0
0.04,0.152874,0,0.587302,0.3125,0.665887,0.458784,0.682118,0
0.04,0.149989,0,0.587302,0.3125,0.668775,0.807809,0.682118,0
0.04,0.874727,0,0.587302,0.3125,0.944722,0.080565,0.682118,0
0.04,0.565361,0,0.587302,0.3125,0.25306,0.229385,0.682118,0
0.04,0.857644,0,0.587302,0.3125,0.961819,0.030174,0.682118,0
0.04,0.304114,0,0.587302,0.3125,0.514522,0.050789,0.682118,0
0.04,0.439829,0,0.587302,0.3125,0.378696,0.002218,0.682118,0
0.04,0.608442,0,0.587302,0.3125,0.209943,0.06125,0.682118,0
0.053333,0.85598,0,0.650794,0.3125,0.947778,0.682113,0.016914,0
0.04,0.711289,0,0.587302,0.3125,0.107011,0.00832,0.682118,0
0.04,0.210518,0,0.587302,0.3125,0.608195,0.091118,0.682118,0
0.04,0.262636,0,0.587302,0.3125,0.556034,0.016792,0.682118,0
0.04,0.211297,0,0.587302,0.3125,0.607416,0.146724,0.682118,0
0.04,0.120189,0,0.587302,0.3125,0.698599,0.162354,0.682118,0
0.053333,0.162201,0,0.904762,0.3125,0.578265,0.682113,0.016318,0
0.04,0.219174,0,0.587302,0.3125,0.599532,0.090277,0.682118,0
0.04,0.713014,0,0.587302,0.3125,0.105285,0.016899,0.682118,0
0.053333,0.146996,0,0.761905,0.3125,0.628684,0.682113,0.082797,0
0.053333,0.929731,0,0.857143,0.3125,0.82312,0.682113,0.044488,0
0.04,0.960125,0,0.587302,0.3125,0.859253,0.016303,0.682118,0
0.053333,0.62786,0,0.666667,0.3125,0.170891,0.682113,0.139182,0
0.053333,0.334234,0,0.698413,0.3125,0.456937,0.682113,0.122819,0
0.053333,0.429524,0,0.793651,0.3125,0.3381,0.682113,0.015844,0
0.053333,0.381757,0,0.698413,0.3125,0.409375,0.682113,0.128462,0
0.04,0.411007,0,0.587302,0.3125,0.407542,0.082783,0.682118,0
0.053333,0.675918,0,0.571429,0.3125,0.146262,0.682113,0.133065,0
0.053333,0.709747,0,0.68254,0.3125,0.085025,0.682113,0.152931,0
0.053333,0.097977,0,0.730159,0.3125,0.685566,0.682113,0.031091,0
0.053333,0.63615,0,0.888889,0.3125,0.107836,0.682113,0.018367,0
0.053333,0.206213,0,0.761905,0.3125,0.569418,0.682113,0.076465,0
0.053333,0.177788,0,0.793651,0.3125,0.590044,0.682113,0.76467,0
0.053333,0.575956,0,0.666667,0.3125,0.222838,0.682113,0.107052,0
0.053333,0.240837,0,0.650794,0.3125,0.562146,0.682113,0.017801,0
0.053333,0.26459,0,0.888889,0.3125,0.479702,0.682113,0.1529,0
0.053333,0.472559,0,0.698413,0.3125,0.318498,0.682113,0.008488,0
0.053333,0.179956,0,0.777778,0.3125,0.591786,0.682113,0.000367,0
0.053333,0.930952,0,0.761905,0.3125,0.845365,0.682113,0.01563,0
0.053333,0.506999,0,0.666667,0.3125,0.291852,0.682113,0.09705,0
0.053333,0.810366,0,0.650794,0.3125,0.99343,0.682113,0.100063,0
0.053333,0.607419,0,0.793651,0.3125,0.160059,0.682113,0.024377,0
0.053333,0.11648,0,0.666667,0.3125,0.682694,0.682113,0.099436,0
0.04,0.977147,0,0.587302,0.3125,0.842218,0.044473,0.682118,0
0.053333,0.741898,0,0.761905,0.3125,0.033292,0.682113,0.02193,0
0.053333,0.595069,0,0.809524,0.3125,0.168508,0.682113,0.141002,0
0.053333,0.310114,0,0.730159,0.3125,0.473255,0.682113,0.12681,0
0.053333,0.328998,0,0.634921,0.3125,0.477823,0.682113,0.015981,0
0.053333,0.73315,0,0.84127,0.3125,0.02249,0.682113,0.046139,0
0.053333,0.694787,0,0.84127,0.3125,0.060885,0.682113,0.033981,0
0.053333,0.504511,0,0.793651,0.3125,0.263052,0.682113,0.091774,0
0.053333,0.658454,0,0.666667,0.3125,0.140273,0.682113,0.077995,0
0.053333,0.621922,0,0.571429,0.3125,0.200303,0.682113,0.019438,0
0.053333,0.326204,0,0.587302,0.3125,0.492353,0.682113,0.679671,0
0.053333,0.848393,0,0.698413,0.3125,0.943637,0.682113,0.153114,0
0.053333,0.048271,0,0.793651,0.3125,0.719668,0.682113,0.244705,0
0.053333,0.829158,0,0.920635,0.3125,0.90813,0.682113,0.015094,0
0.053333,0.495901,0,0.793651,0.3125,0.271669,0.682113,0.002493,0
0.053333,0.611999,0,0.873016,0.3125,0.135918,0.682113,0.017021,0
0.053333,0.26172,0,0.68254,0.3125,0.533422,0.682113,0.07697,0
0.053333,0.807938,0,0.857143,0.3125,0.945012,0.682113,0.013794,0
0.053333,0.577361,0,0.587302,0.3125,0.240989,0.682113,0.007876,0
0.053333,0.45711,0,0.920635,0.3125,0.279201,0.682113,0.25986,0
0.053333,0.593252,0,0.698413,0.3125,0.197705,0.682113,0.087446,0
0.053333,0.539592,0,0.873016,0.3125,0.208385,0.682113,0.12236,0
0.053333,0.337119,0,0.873016,0.3125,0.411025,0.682113,0.120984,0
0.04,0.012152,0,0.587302,0.3125,0.806726,0.128449,0.682118,0
0.04,0.072193,0,0.587302,0.3125,0.746635,0.015829,0.682118,0
0.04,0.831646,0,0.587302,0.3125,0.987838,0.122805,0.682118,0
0.04,0.196153,0,0.587302,0.3125,0.622573,0.139169,0.682118,0
0.053333,0.004137,0,0.587302,0.3125,0.814686,0.682113,0.469773,0
0.053333,0.839295,0,0.746032,0.3125,0.941009,0.682113,0.076435,0
0.053333,0.536463,0,0.714286,0.3125,0.25063,0.682113,0.022986,0
0.04,0.897015,0,0.587302,0.3125,0.922415,0.024362,0.682118,0
0.04,0.812121,0,0.587302,0.3125,0.006096,0.100049,0.682118,0
0.04,0.578689,0,0.587302,0.3125,0.239721,0.097036,0.682118,0
0.04,0.074468,0,0.587302,0.3125,0.744358,0.015614,0.682118,0
0.04,0.408518,0,0.587302,0.3125,0.410032,0.000352,0.682118,0
0.04,0.047828,0,0.587302,0.3125,0.77102,0.008473,0.682118,0
0.04,0.745653,0,0.587302,0.3125,0.072619,0.152887,0.682118,0
0.04,0.874498,0,0.587302,0.3125,0.944951,0.017786,0.682118,0
0.04,0.646561,0,0.587302,0.3125,0.171793,0.107038,0.682118,0
0.04,0.670208,0,0.587302,0.3125,0.148126,0.764666,0.682118,0
0.04,0.464942,0,0.587302,0.3125,0.353562,0.076451,0.682118,0
0.04,0.255797,0,0.587302,0.3125,0.562879,0.018352,0.682118,0
0.04,0.346493,0,0.587302,0.3125,0.472109,0.031076,0.682118,0
0.04,0.114892,0,0.587302,0.3125,0.703901,0.152918,0.682118,0
0.04,0.136814,0,0.587302,0.3125,0.681961,0.133052,0.682118,0
0.053333,0.42409,0,0.825397,0.3125,0.335717,0.682113,0.079371,0
0.053333,0.641524,0,0.873016,0.3125,0.10637,0.682113,0.011455,0
0.04,0.471338,0,0.587302,0.3125,0.34716,0.12097,0.682118,0
0.04,0.628685,0,0.587302,0.3125,0.189684,0.122347,0.682118,0
0.04,0.980047,0,0.587302,0.3125,0.839315,0.087432,0.682118,0
0.04,0.404168,0,0.587302,0.3125,0.414386,0.259849,0.682118,0
0.04,0.192398,0,0.587302,0.3125,0.626331,0.076956,0.682118,0
0.053333,0.400916,0,0.888889,0.3125,0.343264,0.682113,0.0167,0
0.053333,0.724418,0,0.730159,0.3125,0.058609,0.682113,0.169906,0
0.053333,0.477063,0,0.714286,0.3125,0.310079,0.682113,0.501308,0
0.04,0.090787,0,0.587302,0.3125,0.728026,0.054735,0.682118,0
0.04,0.689688,0,0.587302,0.3125,0.128631,0.029042,0.682118,0
0.04,0.565438,0,0.587302,0.3125,0.252983,0.046323,0.682118,0
0.04,0.615984,0,0.587302,0.3125,0.202396,0.772298,0.682118,0
0.04,0.99139,0,0.587302,0.3125,0.827963,0.5013,0.682118,0
0.04,0.307213,0,0.587302,0.3125,0.511421,0.169894,0.682118,0
0.04,0.656835,0,0.587302,0.3125,0.16151,0.123662,0.682118,0
0.053333,0.734463,0,0.793651,0.3125,0.03291,0.682113,0.033584,0
0.04,0.048271,0,0.587302,0.3125,0.770576,0.751881,0.682118,0
0.04,0.3644,0,0.587302,0.3125,0.454187,0.418349,0.682118,0
0.04,0.505091,0,0.587302,0.3125,0.313379,0.061173,0.682118,0
0.04,0.067644,0,0.587302,0.3125,0.751188,0.016394,0.682118,0
0.04,0.29642,0,0.587302,0.3125,0.522223,0.152979,0.682118,0
0.04,0.984841,0,0.587302,0.3125,0.834517,0.103796,0.682118,0
0.04,0.098863,0,0.587302,0.3125,0.719943,0.033569,0.682118,0
0.053333,0.854545,0,0.746032,0.3125,0.925746,0.682113,0.061142,0
0.053333,0.699519,0,0.603175,0.3125,0.114819,0.682113,0.764639,0
0.053333,0.1495,0,0.857143,0.3125,0.60271,0.682113,0.000291,0
0.053333,0.474681,0,0.714286,0.3125,0.312463,0.682113,0.016211,0
0.053333,0.358629,0,0.730159,0.3125,0.424699,0.682113,0.09182,0
0.053333,0.559453,0,0.666667,0.3125,0.239355,0.682113,0.016532,0
0.053333,0.411343,0,0.571429,0.3125,0.411056,0.682113,0.145284,0
0.053333,0.240012,0,0.746032,0.3125,0.539503,0.682113,0.14533,0
0.053333,0.514068,0,0.920635,0.3125,0.222197,0.682113,0.017954,0
0.053333,0.362247,0,0.793651,0.3125,0.405433,0.682113,0.501185,0
0.053333,0.323975,0,0.730159,0.3125,0.459382,0.682113,0.016991,0
0.053333,0.701901,0,0.825397,0.3125,0.057677,0.682113,0.125281,0
0.053333,0.437524,0,0.809524,0.3125,0.326183,0.682113,0.021915,0
0.053333,0.855522,0,0.603175,0.3125,0.95997,0.682113,0.020049,0
0.053333,0.056133,0,0.920635,0.3125,0.680509,0.682113,0.100414,0
0.053333,0.065644,0,0.793651,0.3125,0.702281,0.682113,0.770604,0
0.053333,0.443325,0,0.666667,0.3125,0.355579,0.682113,0.151371,0
0.053333,0.069384,0,0.825397,0.3125,0.690715,0.682113,0.067993,0
0.053333,0.205129,0,0.68254,0.3125,0.59006,0.682113,0.015706,0
0.053333,0.639997,0,0.793651,0.3125,0.127454,0.682113,0.114637,0
0.053333,0.553546,0,0.761905,0.3125,0.2218,0.682113,0.123767,0
0.053333,0.83815,0,0.793651,0.3125,0.930421,0.682113,0.036719,0
0.053333,0.444241,0,0.761905,0.3125,0.331194,0.682113,0.042958,0
0.053333,0.06859,0,0.666667,0.3125,0.730623,0.682113,0.016364,0
0.053333,0.099412,0,0.698413,0.3125,0.691953,0.682113,0.103825,0
0.053333,0.379131,0,0.888889,0.3125,0.365067,0.682113,0.036183,0
0.053333,0.080116,0,0.634921,0.3125,0.72691,0.682113,0.020401,0
0.053333,0.410182,0,0.730159,0.3125,0.373104,0.682113,0.063099,0
